"occurrence_id","aircraft_id","registration","operator_id","equipment","manufacturer","model","engine_type","engines_amount","takeoff_max_weight..Lbs.","seatings_amount","year_manufacture","registration_country","registration_category","registration_aviation","origin_flight","destination_flight","operation_phase","type_operation","damage_level","fatalities_amount","classification","type.of.occurrence","localization","fu","country","aerodrome","occurrence_day","time","under_investigation","investigating_command","investigation_status","report_number","published_report","publication_day","recommendation_amount","aircrafts_involved","takeoff"
46259,2025,"PTVEH",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-810D","PISTON",2,4750,6,1987,"BRAZIL","TPP","PRIVATE","****","****","RUN AFTER LANDING","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","METEOROLOGICAL PHENOMENOM ON THE GROUND","CAMPINAS","SP","BRAZIL","SDAM","2012-08-17","15:10:00","YES","SERIPA-4","FINISHED","",1,"2014-08-15",0,1,1
46260,13202,"PTKCS",3992,"AIRPLANE","CESSNA AIRCRAFT","172M","PISTON",1,2299,4,1974,"BRAZIL","TPP","PRIVATE","****","****","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","COLLISION AGAINST BIRD","TARUMIRIM","MG","BRAZIL","****","2012-08-13","19:50:00","YES","SERIPA-3","IN PROGRESS","",NA,"",0,1,NA
46261,13203,"PRDMG",3992,"HELICOPTER","EUROCOPTER FRANCE","AS 350 B2","TURBOSHAFT",1,4960,6,2009,"BRAZIL","TPP","PRIVATE","SBPS","****","LANDING","PRIVATE","DESTROYED",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","PORTO SEGURO","BA","BRAZIL","SBPS","2012-08-08","18:50:00","YES","SERIPA-2","FINISHED","",1,"2014-06-09",1,1,NA
46263,13204,"PTFTB",4832,"AIRPLANE","CESSNA AIRCRAFT","560","JET",2,15899,11,1990,"BRAZIL","TPX","AEROTAXI","SBSP","SBJR","LANDING","AEROTAXI","NONE",NA,"SERIOUS INCIDENT","SLOW LANDING","RIO DE JANEIRO","RJ","BRAZIL","SBJR","2012-08-17","15:15:00","YES","SERIPA-3","FINISHED","",1,"2015-08-25",3,1,1
46264,13205,"PTWTO",3992,"AIRPLANE","CESSNA AIRCRAFT","U206D","PISTON",1,3600,6,1969,"BRAZIL","TPP","PRIVATE","****","****","CRUISE","PRIVATE","NONE",NA,"SERIOUS INCIDENT","LANDING ON UNPREDICTABLE PLACE","COROMANDEL","MG","BRAZIL","****","2012-08-20","17:40:00","YES","SERIPA-3","FINISHED","",NA,"",0,1,NA
46279,13206,"PREAJ",1821,"AIRPLANE","CESSNA AIRCRAFT","152","PISTON",1,1668,2,1980,"BRAZIL","PRI","INSTRUCTION","****","****","LANDING","INSTRUCTION","SUBSTANTIAL",NA,"SERIOUS INCIDENT","ABOUT LANDING GEAR","ITÁPOLIS","SP","BRAZIL","SDIO","2012-08-15","20:40:00","YES","SERIPA-4","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
46280,7710,"PTDZA",3734,"AIRPLANE","CESSNA AIRCRAFT","A188A","PISTON",1,3300,1,1971,"BRAZIL","SAE-AG","AGRICULTURAL","****","****","TAKEOFF","AGRICULTURAL","SUBSTANTIAL",NA,"SERIOUS INCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","SÃO SEPÉ","RS","BRAZIL","****","2012-08-08","20:00:00","YES","SERIPA-5","FINISHED","",1,"2014-08-15",0,1,NA
46281,13208,"PTWNM",4955,"AIRPLANE","BEECH AIRCRAFT","58","PISTON",2,5399,6,1974,"BRAZIL","TPX","AEROTAXI","****","****","TAKEOFF","AEROTAXI","NONE",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","MANAUS","AM","BRAZIL","SWFN","2012-08-10","12:20:00","YES","SERIPA-7","FINISHED","",1,"2014-10-02",1,1,1
46282,5051,"PTEIR",3992,"AIRPLANE","EMBRAER","EMB-810C","PISTON",2,4570,6,1976,"BRAZIL","TPP","PRIVATE","****","****","LANDING","PRIVATE","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LANDING WITHOUT LANDING GEAR","COARI","AM","BRAZIL","SWKO","2012-08-12","12:20:00","YES","SERIPA-7","FINISHED","",1,"2014-10-02",0,1,NA
46305,11641,"PTHOL",3600,"HELICOPTER","ROBINSON HELICOPTER","R22","PISTON",1,1300,2,1992,"BRAZIL","PRI","INSTRUCTION","****","****","MANEUVER","INSTRUCTION","DESTROYED",2,"ACCIDENT","UNKNOWN","SÃO PAULO","SP","BRAZIL","****","2012-07-11","13:00:00","YES","SERIPA-4","IN PROGRESS","",NA,"",2,1,NA
46306,13157,"PREJI",1821,"AIRPLANE","CESSNA AIRCRAFT","152","PISTON",1,1673,2,1980,"BRAZIL","PRI","INSTRUCTION","****","****","LANDING","INSTRUCTION","NONE",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","JUNDIAÍ","SP","BRAZIL","SBJD","2012-09-09","12:00:00","YES","SERIPA-4","FINISHED","",1,"2014-01-08",0,1,NA
46307,34602,"N173DZ",1634,"AIRPLANE","BOEING COMPANY","767-322","JET",2,350005,0,0,"USA","***","UNKNOWN","****","****","TAKEOFF","UNKNOWN","SUBSTANTIAL",NA,"ACCIDENT","TIRE BURST","GUARULHOS","SP","BRAZIL","SBGR","2012-09-13","01:30:00","YES","CENIPA","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
46308,13228,"PROSA",3992,"AIRPLANE","CESSNA AIRCRAFT","T210N","PISTON",1,3999,6,1980,"BRAZIL","TPP","PRIVATE","****","****","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","FUEL STARVATION","MIRANDA","MS","BRAZIL","****","2012-09-07","19:10:00","YES","SERIPA-4","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
46309,13229,"PTWYK",3992,"AIRPLANE","CESSNA AIRCRAFT","172R","PISTON",1,2449,4,1998,"BRAZIL","TPP","PRIVATE","****","****","UNKNOWN","PRIVATE","DESTROYED",1,"ACCIDENT","ANOTHER TYPES","MACAPÁ","AP","BRAZIL","****","2012-09-09","21:12:00","YES","SERIPA-1","FINISHED","UNDEFINED",NA,"",0,1,NA
46310,13230,"PPLOS",339,"HELICOPTER","AGUSTA","AW109SP","TURBOSHAFT",2,6999,8,2011,"BRAZIL","TPX","AEROTAXI","****","****","GROUND OPERATION","AEROTAXI","NONE",NA,"ACCIDENT","ANOTHER TYPES","ANGRA DOS REIS","RJ","BRAZIL","****","2012-08-31","18:40:00","YES","SERIPA-3","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
46311,13231,"PPGJK",2361,"AIRPLANE","AERO BOERO","AB-115","PISTON",1,1697,3,1992,"BRAZIL","PRI","INSTRUCTION","****","****","TAKEOFF","INSTRUCTION","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","PORTO ALEGRE","RS","BRAZIL","SSBN","2012-09-05","11:50:00","YES","SERIPA-3","IN PROGRESS","UNDEFINED",NA,"",0,1,1
46336,13233,"PRSAO",283,"AIRPLANE","DIAMOND AIRCRAFT","DA20-C1","PISTON",1,1763,2,2012,"BRAZIL","PRI","INSTRUCTION","SBMT","SBMT","RUSH ON THE GROUND","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","ATIBAIA","SP","BRAZIL","****","2012-08-17","18:10:00","YES","SERIPA-4","FINISHED","",1,"2015-11-16",0,1,NA
46337,2942,"PPKBU",161,"AIRPLANE","XAVANTE","A-122-A","PISTON",1,1851,2,1971,"BRAZIL","PRI","INSTRUCTION","SDXF","SWUZ","TAKEOFF","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","ALTO PARAÍSO DE GOIÁS","GO","BRAZIL","SDXF","2012-09-12","12:00:00","YES","SERIPA-6","FINISHED","",1,"2014-10-08",0,1,1
46338,2760,"PTRCA",3992,"AIRPLANE","EMBRAER","EMB-810C","PISTON",2,4570,7,1980,"BRAZIL","TPP","PRIVATE","SSDL","SITJ","FINAL APPROXIMATION","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ANOTHER TYPES","BALSAS","MA","BRAZIL","****","2012-09-12","20:50:00","YES","SERIPA-1","FINISHED","",1,"2014-08-22",0,1,NA
46339,13236,"PUTBW",3992,"ULTRALIGHT","***","ADVENTURE","PISTON",1,925,2,2007,"BRAZIL","PET","EXPERIMENTAL","****","****","CRUISE","EXPERIMENTAL","DESTROYED",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","CARAGUATATUBA","SP","BRAZIL","****","2012-07-26","12:00:00","UNKNOWN","SERIPA-4","","",NA,"",0,1,NA
46340,12931,"PPGEV",296,"AIRPLANE","AERO BOERO","AB-115","PISTON",1,1697,3,1992,"BRAZIL","PRI","INSTRUCTION","****","****","LANDING","INSTRUCTION","SUBSTANTIAL",NA,"SERIOUS INCIDENT","HARD LANDING","UBERLÂNDIA","MG","BRAZIL","SBUL","2012-09-16","17:40:00","YES","SERIPA-3","FINISHED","",NA,"",0,1,NA
46354,13246,"PRDKK",3992,"HELICOPTER","EUROCOPTER FRANCE","EC 130 B4","TURBOSHAFT",1,5350,7,2012,"BRAZIL","TPP","PRIVATE","SBIL","SBBR","CRUISE","PRIVATE","DESTROYED",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","ITAMARAJU","BA","BRAZIL","****","2012-09-19","23:00:00","YES","SERIPA-2","IN PROGRESS","",NA,"",0,1,NA
46356,2937,"PTANF",934,"AIRPLANE","CESSNA AIRCRAFT","170A","PISTON",1,2200,1,1951,"BRAZIL","SAE-AP","SPECIALIZED","****","****","SPECIALIZED","SPECIALIZED","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","TAPIRAMUTÁ","BA","BRAZIL","****","2012-09-22","15:50:00","YES","SERIPA-2","FINISHED","",1,"2013-12-12",3,1,NA
46368,13252,"PRJRG",2331,"HELICOPTER","ROBINSON HELICOPTER","R22 BETA","PISTON",1,1369,2,2004,"BRAZIL","PRI","INSTRUCTION","SBMT","****","MANEUVER","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","SÃO PAULO","SP","BRAZIL","****","2012-09-24","11:00:00","YES","SERIPA-4","FINISHED","",1,"2014-08-15",0,1,NA
46373,13254,"PTVIB",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-720D","PISTON",1,3600,6,1987,"BRAZIL","TPP","PRIVATE","SNDC","SBMQ","CRUISE","PRIVATE","LIGHT",NA,"SERIOUS INCIDENT","ENGINE FAILURE DURING THE FLIGHT","PARAUAPEBAS","PA","BRAZIL","****","2012-09-21","11:55:00","YES","SERIPA-1","FINISHED","",1,"2014-08-15",1,1,NA
46378,13256,"PRTKA",5009,"AIRPLANE","AEROSPATIALE AND ALENIA","ATR-72-212A","TURBOPROP",2,49603,73,2010,"BRAZIL","TPR","REGULAR","****","****","LANDING","REGULAR","NONE",NA,"SERIOUS INCIDENT","LANDING ON UNPREDICTABLE PLACE","BARREIRAS","BA","BRAZIL","****","2012-09-22","16:40:00","YES","CENIPA","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
46411,13258,"PRYRG",3736,"HELICOPTER","BELL HELICOPTER","430","TURBOSHAFT",2,8999,8,2001,"BRAZIL","TPX","AEROTAXI","SBIZ","SBBE","PARKING","AEROTAXI","SUBSTANTIAL",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE ON THE GROUND","BELÉM","PA","BRAZIL","SBBE","2012-09-23","18:35:00","YES","SERIPA-1","FINISHED","",1,"2014-06-02",1,1,NA
46412,13259,"PTRDG",3992,"AIRPLANE","EMBRAER","EMB-810C","PISTON",2,4570,6,1980,"BRAZIL","TPP","PRIVATE","SBIL","SBBR","ASCENSION","PRIVATE","DESTROYED",2,"ACCIDENT","UNKNOWN","ILHÉUS","BA","BRAZIL","SBIL","2012-09-24","01:55:00","YES","SERIPA-2","FINISHED","",NA,"",0,1,NA
46413,13260,"PROLX",3992,"AIRPLANE","CESSNA AIRCRAFT","210M","PISTON",1,3800,6,1978,"BRAZIL","TPP","PRIVATE","****","****","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LANDING WITHOUT LANDING GEAR","UBERLÂNDIA","MG","BRAZIL","SJPT","2012-09-24","17:00:00","YES","SERIPA-3","FINISHED","",1,"2013-11-13",0,1,NA
46414,13261,"PRBIG",3992,"AIRPLANE","CIRRUS DESIGN","SR22","PISTON",1,3399,4,2008,"BRAZIL","TPP","PRIVATE","SBMT","SBJR","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","UBATUBA","SP","BRAZIL","****","2012-09-25","15:00:00","YES","SERIPA-4","FINISHED","",NA,"",0,1,NA
46415,13262,"PTHSN",2486,"HELICOPTER","BELL HELICOPTER","206B","TURBOSHAFT",1,3198,5,1981,"BRAZIL","M24","MULTIPLE","SSHS","SSHS","TAKEOFF","AEROTAXI","SUBSTANTIAL",NA,"ACCIDENT","SYSTEM / COMPONENT FAILURE","FOZ DO IGUAÇU","PR","BRAZIL","SSHS","2012-09-25","14:35:00","YES","SERIPA-5","FINISHED","",1,"2016-04-22",2,1,NA
46416,6277,"PPRRY",274,"AIRPLANE","CIA AERONAUTICA PAULISTA","CAP-4","PISTON",1,1294,2,1946,"BRAZIL","PRI","INSTRUCTION","SSSB","****","LANDING","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","HARD LANDING","SÃO BORJA","RS","BRAZIL","SSSB","2012-09-28","21:38:00","YES","SERIPA-5","FINISHED","",1,"2013-12-18",0,1,NA
46417,13264,"PRUNO",5180,"AIRPLANE","CESSNA AIRCRAFT","152","PISTON",1,1668,2,1980,"BRAZIL","PRI","INSTRUCTION","SSOK","****","MANEUVER","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","LONDRINA","PR","BRAZIL","SSOK","2012-09-24","17:10:00","YES","SERIPA-5","FINISHED","",1,"2013-10-21",0,1,NA
46418,13265,"PRWTW",3992,"AIRPLANE","PIPER AIRCRAFT","PA-32R-301T","PISTON",1,3600,6,2003,"BRAZIL","TPP","PRIVATE","SWRD","****","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE ON THE GROUND","GUIRATINGA","MT","BRAZIL","****","2012-09-07","13:30:00","YES","SERIPA-6","FINISHED","",NA,"",0,1,NA
46419,13266,"PTKSB",3984,"AIRPLANE","CESSNA AIRCRAFT","210L","PISTON",1,3800,6,1974,"BRAZIL","TPX","AEROTAXI","SBJR","SBMT","TAKEOFF","AEROTAXI","DESTROYED",1,"ACCIDENT","SPATIAL UNAWARENESS","CANTÁ","RR","BRAZIL","****","2012-09-24","08:00:00","YES","SERIPA-7","FINISHED","",1,"2015-10-05",0,1,NA
46431,34604,"N988AR",5915,"AIRPLANE","MCDONNELL DOUGLAS","MD11","JET",3,630499,0,0,"USA","EXT","UNKNOWN","KMIA","SBKP","LANDING","NOT REGULAR","SUBSTANTIAL",NA,"ACCIDENT","SYSTEM / COMPONENT FAILURE","CAMPINAS","SP","BRAZIL","SBKP","2012-10-13","22:55:00","YES","CENIPA","FINISHED","",1,"2016-04-15",0,1,NA
46432,6268,"PTNRK",4877,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-711B","PISTON",1,2751,4,1979,"BRAZIL","TPX","AEROTAXI","****","****","ASCENSION","AEROTAXI","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","SANTA CRUZ DO ARARI","PA","BRAZIL","****","2012-10-08","13:30:00","YES","SERIPA-1","FINISHED","",1,"2013-10-21",3,1,NA
46434,5663,"PTDOX",112,"AIRPLANE","PIPER AIRCRAFT","PA-25-260","PISTON",1,2899,1,1970,"BRAZIL","SAE-AG","AGRICULTURAL","****","****","LOW ALTITUDE NAVIGATION","AGRICULTURAL","DESTROYED",1,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","JUQUIÁ","SP","BRAZIL","****","2012-10-03","11:00:00","YES","SERIPA-4","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
46435,11143,"PPGGR",251,"AIRPLANE","AERO BOERO","AB-115","PISTON",1,1697,2,1992,"BRAZIL","PRI","INSTRUCTION","****","****","MANEUVER","INSTRUCTION","SUBSTANTIAL",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","PALMEIRA","PR","BRAZIL","****","2012-08-21","20:15:00","YES","SERIPA-5","FINISHED","",1,"2016-06-03",3,1,NA
46436,13271,"PRHSD",3992,"AIRPLANE","PIPER AIRCRAFT","PA-34-220T","PISTON",2,4750,6,2011,"BRAZIL","TPP","PRIVATE","SJAU","****","TAKEOFF","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","ARAGUAÍNA","TO","BRAZIL","****","2012-08-22","13:00:00","YES","SERIPA-6","FINISHED","",NA,"",0,1,NA
46437,13272,"PTOKZ",3992,"AIRPLANE","CESSNA AIRCRAFT","210N","PISTON",1,3800,6,1979,"BRAZIL","TPP","PRIVATE","SSTL","SJUQ","CRUISE","PRIVATE","DESTROYED",3,"ACCIDENT","LOSS OF CONTROL IN THE AIR","ÁGUA CLARA","MS","BRAZIL","****","2012-08-25","11:30:00","YES","SERIPA-4","FINISHED","",1,"2013-12-30",2,1,NA
46438,10593,"PTKZA",165,"AIRPLANE","CIA AERONAUTICA PAULISTA","CAP-4","PISTON",1,1294,2,0,"BRAZIL","PRI","INSTRUCTION","****","****","MANEUVER","INSTRUCTION","LIGHT",NA,"SERIOUS INCIDENT","ENGINE FAILURE DURING THE FLIGHT","ARTUR NOGUEIRA","SP","BRAZIL","****","2012-10-02","11:10:00","YES","SERIPA-4","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
46439,1823,"PPGEH",317,"AIRPLANE","AERO BOERO","AB-115","PISTON",1,1697,3,1991,"BRAZIL","PRI","INSTRUCTION","****","****","LANDING","INSTRUCTION","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","PORTO ALEGRE","RS","BRAZIL","SSBN","2012-10-03","16:33:00","YES","SERIPA-5","FINISHED","",NA,"",0,1,NA
46443,10346,"PPITZ",624,"AIRPLANE","CESSNA AIRCRAFT","208B","TURBOPROP",1,8750,11,1996,"BRAZIL","TPX","AEROTAXI","SWKO","SBTF","CRUISE","AEROTAXI","LIGHT",NA,"SERIOUS INCIDENT","ENGINE FAILURE DURING THE FLIGHT","TEFÉ","AM","BRAZIL","SBTF","2012-10-03","12:35:00","YES","SERIPA-7","FINISHED","",1,"2015-05-15",1,1,NA
46444,13276,"PTRPU",3924,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-720D","PISTON",1,3600,7,1984,"BRAZIL","TPX","AEROTAXI","****","****","LANDING","AEROTAXI","SUBSTANTIAL",1,"ACCIDENT","COLLISION AGAINST OBSTACLE ON THE GROUND","PAUINI","AM","BRAZIL","SWUI","2012-08-22","18:51:00","YES","SERIPA-7","FINISHED","",1,"2013-09-19",3,1,NA
46445,6250,"PTELG",3992,"AIRPLANE","EMBRAER","EMB-810C","PISTON",2,4570,6,1977,"BRAZIL","TPP","PRIVATE","SDAM","SDCD","LANDING","PRIVATE","SUBSTANTIAL",NA,"SERIOUS INCIDENT","ABOUT LANDING GEAR","CATANDUVA","SP","BRAZIL","SDCD","2012-10-07","15:30:00","YES","SERIPA-4","FINISHED","",1,"2014-10-14",3,1,NA
46446,13119,"PRATH",930,"AIRPLANE","AEROSPATIALE AND ALENIA","ATR-72-212A","TURBOPROP",2,50706,75,2012,"BRAZIL","TPR","REGULAR","****","****","LANDING","REGULAR","LIGHT",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","CASCAVEL","PR","BRAZIL","SBCA","2012-09-28","17:30:00","YES","CENIPA","FINISHED","",1,"2016-06-03",1,1,1
46448,256,"PPKBP",161,"AIRPLANE","XAVANTE","A-122-B","PISTON",1,1851,2,1978,"BRAZIL","PRI","INSTRUCTION","****","****","TAKEOFF","INSTRUCTION","NONE",NA,"SERIOUS INCIDENT","ENGINE FAILURE DURING THE FLIGHT","CALDAS NOVAS","GO","BRAZIL","****","2012-10-11","11:00:00","YES","SERIPA-6","FINISHED","",1,"2014-01-08",0,1,NA
46449,13280,"PRPNM",3992,"AIRPLANE","EMBRAER","EMB-500","JET",2,10471,6,2010,"BRAZIL","TPP","PRIVATE","****","****","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","PORTO ALEGRE","RS","BRAZIL","SBPA","2012-10-10","19:13:00","YES","SERIPA-5","FINISHED","",1,"2016-06-03",0,1,1
46450,13281,"PTREI",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-721D","PISTON",1,3600,6,1981,"BRAZIL","TPP","PRIVATE","SBMY","SWBR","LANDING","PRIVATE","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LANDING WITHOUT LANDING GEAR","NOVO ARIPUANÃ","AM","BRAZIL","****","2012-09-24","13:30:00","YES","SERIPA-7","FINISHED","",1,"2014-10-02",0,1,NA
46451,13282,"PRDGO",3992,"AIRPLANE","PIPER AIRCRAFT","PA-31T","TURBOPROP",2,8999,7,1981,"BRAZIL","TPP","PRIVATE","SBRJ","SDAM","LANDING","PRIVATE","NONE",NA,"SERIOUS INCIDENT","LANDING ON UNPREDICTABLE PLACE","CAMPINAS","SP","BRAZIL","SDAM","2012-08-30","19:25:00","YES","SERIPA-4","FINISHED","",1,"2016-04-22",1,1,NA
46496,2835,"PTHNE",3992,"HELICOPTER","HELIBRAS","HB-350B","TURBOSHAFT",1,4299,6,1989,"BRAZIL","TPP","PRIVATE","SDCO","SIVX","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ABOUT ROTOR","SOROCABA","SP","BRAZIL","****","2012-10-31","16:30:00","YES","SERIPA-4","FINISHED","",1,"2016-06-16",0,1,NA
46497,13312,"PPMAQ",317,"HELICOPTER","ROBINSON HELICOPTER","R22 BETA","PISTON",1,1369,2,1995,"BRAZIL","PRI","INSTRUCTION","****","****","MANEUVER","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","PORTO ALEGRE","RS","BRAZIL","SSBN","2012-10-24","12:05:00","YES","SERIPA-5","FINISHED","",1,"2013-12-18",0,1,NA
46498,13313,"PRMPL",3747,"HELICOPTER","ROBINSON HELICOPTER","R44 II","PISTON",1,2500,4,2009,"BRAZIL","S00","MULTIPLE","SBPL","****","CRUISE","NOT REGULAR","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","SENTO SÉ","BA","BRAZIL","****","2012-10-25","13:00:00","YES","SERIPA-2","FINISHED","",1,"2014-06-02",1,1,NA
46499,5986,"PTRLJ",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-712","PISTON",1,2550,4,1981,"BRAZIL","TPP","PRIVATE","SNYB","SNCV","DESCEND","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","CAMPINA VERDE","MG","BRAZIL","****","2012-10-27","19:30:00","YES","SERIPA-3","FINISHED","",1,"2013-11-13",0,1,NA
46512,13315,"PRFSW",3992,"AIRPLANE","BEECH AIRCRAFT","D55","PISTON",2,5299,6,1968,"BRAZIL","TPP","PRIVATE","SDVE","SBAQ","CRUISE","PRIVATE","LIGHT",NA,"ACCIDENT","FUEL STARVATION","JABOTICABAL","SP","BRAZIL","****","2012-10-25","15:00:00","YES","SERIPA-4","FINISHED","",NA,"",0,1,NA
46513,13316,"PTJBL",1036,"AIRPLANE","CESSNA AIRCRAFT","210L","PISTON",1,3800,6,1973,"BRAZIL","TPX","AEROTAXI","SBJC","SNVS","LANDING","AEROTAXI","SUBSTANTIAL",NA,"ACCIDENT","LANDING WITHOUT LANDING GEAR","SÃO SEBASTIÃO DA BOA VISTA","PA","BRAZIL","****","2012-10-23","12:40:00","YES","SERIPA-1","FINISHED","",NA,"",0,1,NA
46514,13317,"PTAVD",2095,"AIRPLANE","CESSNA AIRCRAFT","150J","PISTON",1,1600,2,1969,"BRAZIL","PRI","INSTRUCTION","****","SSIE","TAKEOFF","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","CAMPO GRANDE","MS","BRAZIL","****","2012-10-20","15:00:00","YES","SERIPA-4","FINISHED","",NA,"",0,1,NA
46562,13337,"PRLGA",2205,"AIRPLANE","CESSNA AIRCRAFT","A188B","PISTON",1,3300,1,1977,"BRAZIL","SAE-AG","AGRICULTURAL","****","****","TRAFFIC CIRCUIT","AGRICULTURAL","DESTROYED",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","CANARANA","MT","BRAZIL","****","2012-10-31","10:05:00","YES","SERIPA-6","FINISHED","",NA,"",0,1,NA
46563,2691,"PTLHE",3992,"AIRPLANE","PIPER AIRCRAFT","PA-31","PISTON",2,6499,8,1974,"BRAZIL","TPP","PRIVATE","****","****","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","ARUANÃ","GO","BRAZIL","****","2012-11-02","12:00:00","YES","SERIPA-6","FINISHED","",1,"2014-06-02",1,1,NA
46564,13339,"PRBRO",193,"AIRPLANE","CESSNA AIRCRAFT","152","PISTON",1,1668,2,1981,"BRAZIL","PRI","INSTRUCTION","SWNV","SWNV","RUSH IN THE AIR","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","GOIÂNIA","GO","BRAZIL","SWNV","2012-11-03","16:50:00","YES","SERIPA-6","FINISHED","",1,"2014-06-16",0,1,NA
46565,10505,"PRAPM",4155,"AIRPLANE","AEROMOT","AMT-200SO","PISTON",1,2314,2,2007,"BRAZIL","ADE","DIRECT ADMINISTRATION","SNTF","SNTF","LANDING","POLICIAL","LIGHT",NA,"ACCIDENT","LANDING ON UNPREDICTABLE PLACE","COTEGIPE","BA","BRAZIL","****","2012-11-04","20:00:00","YES","SERIPA-2","FINISHED","",1,"2016-06-03",0,1,NA
46566,8846,"PTVIR",3261,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-810D","PISTON",2,4750,6,1988,"BRAZIL","TPX","AEROTAXI","****","****","LANDING","AEROTAXI","SUBSTANTIAL",NA,"ACCIDENT","LANDING WITHOUT LANDING GEAR","LUZIÂNIA","GO","BRAZIL","SWUZ","2012-11-05","11:55:00","YES","SERIPA-6","FINISHED","",NA,"",0,1,1
46567,13342,"PRLTT",3992,"AIRPLANE","PIPER AIRCRAFT","PA-34-220T","PISTON",2,4750,6,2010,"BRAZIL","TPP","PRIVATE","SNPY","SNFE","TAXI","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","METEOROLOGICAL PHENOMENOM ON THE GROUND","ALFENAS","MG","BRAZIL","****","2012-11-07","16:15:00","YES","SERIPA-3","FINISHED","",1,"2013-10-21",0,1,NA
46568,13343,"PTUAD",5487,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","PISTON",1,3968,1,1985,"BRAZIL","SAE","SPECIALIZED","****","****","SPECIALIZED","AGRICULTURAL","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","ALEGRETE","RS","BRAZIL","****","2012-11-08","11:00:00","YES","SERIPA-5","FINISHED","",1,"2014-08-15",0,1,NA
